RUN	PerformanceTest	performancetest	1549556445936	double check	3.0.3
USER	OrderItemsAndAcceptOrder	899	END	1549556456274	1549556457498
REQUEST	900		Login as a Employee	1549556456893	1549556457498	OK	 
REQUEST	961		Login as a Client	1549556456896	1549556457500	OK	 
REQUEST	900		Change status of order	1549556457498	1549556457502	OK	 
REQUEST	961		Add Order	1549556457500	1549556457502	OK	 
REQUEST	900		Employee Logout	1549556457502	1549556457502	OK	 
REQUEST	961		Client Logout	1549556457502	1549556457502	OK	 
REQUEST	900		Employee Logout Redirect 1	1549556457502	1549556457503	OK	 
REQUEST	961		Client Logout Redirect 1	1549556457502	1549556457503	OK	 
REQUEST	900		Employee Logout Redirect 2	1549556457503	1549556457504	OK	 
USER	OrderItemsAndAcceptOrder	900	END	1549556456285	1549556457505
REQUEST	961		Client Logout Redirect 2	1549556457503	1549556457504	OK	 
REQUEST	962		Login as a Client	1549556456906	1549556457511	OK	 
REQUEST	901		Login as a Employee	1549556456906	1549556457511	OK	 
REQUEST	903		Login as a Employee	1549556456906	1549556457511	OK	 
REQUEST	962		Add Order	1549556457511	1549556457513	OK	 
REQUEST	962		Client Logout	1549556457513	1549556457514	OK	 
REQUEST	901		Change status of order	1549556457511	1549556457514	OK	 
REQUEST	903		Change status of order	1549556457511	1549556457514	OK	 
REQUEST	962		Client Logout Redirect 1	1549556457514	1549556457514	OK	 
REQUEST	901		Employee Logout	1549556457514	1549556457515	OK	 
REQUEST	903		Employee Logout	1549556457515	1549556457515	OK	 
REQUEST	901		Employee Logout Redirect 1	1549556457515	1549556457515	OK	 
REQUEST	903		Employee Logout Redirect 1	1549556457515	1549556457515	OK	 
REQUEST	962		Client Logout Redirect 2	1549556457515	1549556457516	OK	 
REQUEST	903		Employee Logout Redirect 2	1549556457516	1549556457517	OK	 
USER	OrderItemsAndAcceptOrder	903	END	1549556456295	1549556457517
REQUEST	901		Employee Logout Redirect 2	1549556457516	1549556457517	OK	 
USER	OrderItemsAndAcceptOrder	901	END	1549556456295	1549556457517
REQUEST	902		Login as a Employee	1549556456913	1549556457518	OK	 
REQUEST	902		Change status of order	1549556457518	1549556457521	OK	 
REQUEST	963		Login as a Client	1549556456916	1549556457521	OK	 
REQUEST	902		Employee Logout	1549556457521	1549556457522	OK	 
REQUEST	902		Employee Logout Redirect 1	1549556457522	1549556457522	OK	 
REQUEST	963		Add Order	1549556457522	1549556457524	OK	 
REQUEST	902		Employee Logout Redirect 2	1549556457523	1549556457524	OK	 
USER	OrderItemsAndAcceptOrder	902	END	1549556456304	1549556457524
REQUEST	963		Client Logout	1549556457524	1549556457524	OK	 
REQUEST	963		Client Logout Redirect 1	1549556457524	1549556457525	OK	 
REQUEST	963		Client Logout Redirect 2	1549556457525	1549556457526	OK	 
REQUEST	964		Login as a Client	1549556456924	1549556457527	OK	 
REQUEST	964		Add Order	1549556457527	1549556457529	OK	 
REQUEST	964		Client Logout	1549556457529	1549556457529	OK	 
REQUEST	964		Client Logout Redirect 1	1549556457530	1549556457530	OK	 
REQUEST	964		Client Logout Redirect 2	1549556457530	1549556457532	OK	 
REQUEST	965		Login as a Client	1549556456935	1549556457537	OK	 
REQUEST	965		Add Order	1549556457537	1549556457539	OK	 
REQUEST	965		Client Logout	1549556457539	1549556457540	OK	 
REQUEST	965		Client Logout Redirect 1	1549556457540	1549556457540	OK	 
REQUEST	965		Client Logout Redirect 2	1549556457541	1549556457543	OK	 
REQUEST	904		Login as a Employee	1549556456937	1549556457543	OK	 
REQUEST	904		Change status of order	1549556457544	1549556457547	OK	 
REQUEST	904		Employee Logout	1549556457547	1549556457547	OK	 
REQUEST	905		Login as a Employee	1549556456945	1549556457548	OK	 
REQUEST	966		Login as a Client	1549556456945	1549556457548	OK	 
REQUEST	904		Employee Logout Redirect 1	1549556457548	1549556457548	OK	 
REQUEST	904		Employee Logout Redirect 2	1549556457549	1549556457550	OK	 
USER	OrderItemsAndAcceptOrder	904	END	1549556456326	1549556457550
REQUEST	966		Add Order	1549556457549	1549556457550	OK	 
REQUEST	966		Client Logout	1549556457551	1549556457551	OK	 
REQUEST	905		Change status of order	1549556457548	1549556457551	OK	 
REQUEST	966		Client Logout Redirect 1	1549556457551	1549556457552	OK	 
REQUEST	905		Employee Logout	1549556457552	1549556457552	OK	 
REQUEST	905		Employee Logout Redirect 1	1549556457552	1549556457553	OK	 
REQUEST	966		Client Logout Redirect 2	1549556457552	1549556457553	OK	 
REQUEST	905		Employee Logout Redirect 2	1549556457553	1549556457554	OK	 
USER	OrderItemsAndAcceptOrder	905	END	1549556456335	1549556457554
REQUEST	906		Login as a Employee	1549556456954	1549556457560	OK	 
REQUEST	967		Login as a Client	1549556456956	1549556457560	OK	 
REQUEST	967		Add Order	1549556457561	1549556457563	OK	 
REQUEST	967		Client Logout	1549556457563	1549556457563	OK	 
REQUEST	906		Change status of order	1549556457560	1549556457563	OK	 
REQUEST	967		Client Logout Redirect 1	1549556457563	1549556457564	OK	 
REQUEST	906		Employee Logout	1549556457564	1549556457564	OK	 
REQUEST	906		Employee Logout Redirect 1	1549556457564	1549556457565	OK	 
REQUEST	967		Client Logout Redirect 2	1549556457564	1549556457566	OK	 
REQUEST	907		Login as a Employee	1549556456963	1549556457566	OK	 
REQUEST	906		Employee Logout Redirect 2	1549556457565	1549556457566	OK	 
USER	OrderItemsAndAcceptOrder	906	END	1549556456345	1549556457568
REQUEST	907		Change status of order	1549556457568	1549556457571	OK	 
REQUEST	907		Employee Logout	1549556457571	1549556457572	OK	 
REQUEST	907		Employee Logout Redirect 1	1549556457572	1549556457572	OK	 
REQUEST	968		Login as a Client	1549556456967	1549556457572	OK	 
REQUEST	907		Employee Logout Redirect 2	1549556457572	1549556457574	OK	 
USER	OrderItemsAndAcceptOrder	907	END	1549556456355	1549556457574
REQUEST	968		Add Order	1549556457573	1549556457575	OK	 
REQUEST	968		Client Logout	1549556457575	1549556457575	OK	 
REQUEST	968		Client Logout Redirect 1	1549556457575	1549556457576	OK	 
REQUEST	968		Client Logout Redirect 2	1549556457577	1549556457578	OK	 
REQUEST	969		Login as a Client	1549556456975	1549556457582	OK	 
REQUEST	908		Login as a Employee	1549556456975	1549556457582	OK	 
REQUEST	969		Add Order	1549556457582	1549556457584	OK	 
REQUEST	969		Client Logout	1549556457584	1549556457585	OK	 
REQUEST	908		Change status of order	1549556457582	1549556457585	OK	 
REQUEST	969		Client Logout Redirect 1	1549556457585	1549556457585	OK	 
REQUEST	908		Employee Logout	1549556457585	1549556457586	OK	 
REQUEST	908		Employee Logout Redirect 1	1549556457586	1549556457586	OK	 
REQUEST	969		Client Logout Redirect 2	1549556457586	1549556457587	OK	 
REQUEST	908		Employee Logout Redirect 2	1549556457586	1549556457588	OK	 
USER	OrderItemsAndAcceptOrder	908	END	1549556456367	1549556457588
REQUEST	909		Login as a Employee	1549556456985	1549556457588	OK	 
REQUEST	970		Login as a Client	1549556456985	1549556457588	OK	 
REQUEST	970		Add Order	1549556457588	1549556457590	OK	 
REQUEST	970		Client Logout	1549556457590	1549556457591	OK	 
REQUEST	909		Change status of order	1549556457588	1549556457591	OK	 
REQUEST	970		Client Logout Redirect 1	1549556457591	1549556457592	OK	 
REQUEST	909		Employee Logout	1549556457591	1549556457592	OK	 
REQUEST	909		Employee Logout Redirect 1	1549556457592	1549556457592	OK	 
REQUEST	970		Client Logout Redirect 2	1549556457592	1549556457593	OK	 
REQUEST	909		Employee Logout Redirect 2	1549556457593	1549556457594	OK	 
USER	OrderItemsAndAcceptOrder	909	END	1549556456377	1549556457594
REQUEST	910		Login as a Employee	1549556456995	1549556457597	OK	 
REQUEST	910		Change status of order	1549556457597	1549556457601	OK	 
REQUEST	910		Employee Logout	1549556457601	1549556457602	OK	 
REQUEST	910		Employee Logout Redirect 1	1549556457602	1549556457602	OK	 
REQUEST	971		Login as a Client	1549556456997	1549556457603	OK	 
REQUEST	910		Employee Logout Redirect 2	1549556457602	1549556457604	OK	 
USER	OrderItemsAndAcceptOrder	910	END	1549556456385	1549556457604
REQUEST	971		Add Order	1549556457604	1549556457606	OK	 
REQUEST	971		Client Logout	1549556457606	1549556457606	OK	 
REQUEST	971		Client Logout Redirect 1	1549556457607	1549556457607	OK	 
REQUEST	971		Client Logout Redirect 2	1549556457607	1549556457609	OK	 
REQUEST	972		Login as a Client	1549556457005	1549556457610	OK	 
REQUEST	911		Login as a Employee	1549556457006	1549556457610	OK	 
REQUEST	972		Add Order	1549556457611	1549556457613	OK	 
REQUEST	972		Client Logout	1549556457613	1549556457613	OK	 
REQUEST	911		Change status of order	1549556457611	1549556457614	OK	 
REQUEST	972		Client Logout Redirect 1	1549556457614	1549556457614	OK	 
REQUEST	911		Employee Logout	1549556457614	1549556457614	OK	 
REQUEST	911		Employee Logout Redirect 1	1549556457614	1549556457615	OK	 
REQUEST	972		Client Logout Redirect 2	1549556457614	1549556457616	OK	 
REQUEST	911		Employee Logout Redirect 2	1549556457615	1549556457616	OK	 
USER	OrderItemsAndAcceptOrder	911	END	1549556456395	1549556457617
REQUEST	973		Login as a Client	1549556457015	1549556457620	OK	 
REQUEST	912		Login as a Employee	1549556457016	1549556457620	OK	 
REQUEST	973		Add Order	1549556457621	1549556457623	OK	 
REQUEST	973		Client Logout	1549556457623	1549556457623	OK	 
REQUEST	912		Change status of order	1549556457621	1549556457624	OK	 
REQUEST	973		Client Logout Redirect 1	1549556457623	1549556457624	OK	 
REQUEST	912		Employee Logout	1549556457624	1549556457624	OK	 
REQUEST	912		Employee Logout Redirect 1	1549556457625	1549556457625	OK	 
REQUEST	973		Client Logout Redirect 2	1549556457624	1549556457625	OK	 
REQUEST	912		Employee Logout Redirect 2	1549556457625	1549556457627	OK	 
USER	OrderItemsAndAcceptOrder	912	END	1549556456405	1549556457627
REQUEST	974		Login as a Client	1549556457025	1549556457632	OK	 
REQUEST	913		Login as a Employee	1549556457028	1549556457633	OK	 
REQUEST	974		Add Order	1549556457632	1549556457635	OK	 
REQUEST	974		Client Logout	1549556457635	1549556457635	OK	 
REQUEST	974		Client Logout Redirect 1	1549556457636	1549556457636	OK	 
REQUEST	913		Change status of order	1549556457634	1549556457637	OK	 
REQUEST	975		Login as a Client	1549556457034	1549556457637	OK	 
REQUEST	974		Client Logout Redirect 2	1549556457636	1549556457638	OK	 
REQUEST	913		Employee Logout	1549556457637	1549556457638	OK	 
REQUEST	913		Employee Logout Redirect 1	1549556457638	1549556457639	OK	 
REQUEST	975		Add Order	1549556457638	1549556457640	OK	 
REQUEST	913		Employee Logout Redirect 2	1549556457639	1549556457640	OK	 
USER	OrderItemsAndAcceptOrder	913	END	1549556456415	1549556457640
REQUEST	975		Client Logout	1549556457640	1549556457640	OK	 
REQUEST	975		Client Logout Redirect 1	1549556457641	1549556457641	OK	 
REQUEST	914		Login as a Employee	1549556457037	1549556457642	OK	 
REQUEST	975		Client Logout Redirect 2	1549556457641	1549556457643	OK	 
REQUEST	914		Change status of order	1549556457642	1549556457646	OK	 
REQUEST	914		Employee Logout	1549556457646	1549556457646	OK	 
REQUEST	976		Login as a Client	1549556457045	1549556457647	OK	 
REQUEST	914		Employee Logout Redirect 1	1549556457647	1549556457647	OK	 
REQUEST	914		Employee Logout Redirect 2	1549556457647	1549556457649	OK	 
USER	OrderItemsAndAcceptOrder	914	END	1549556456427	1549556457649
REQUEST	976		Add Order	1549556457647	1549556457649	OK	 
REQUEST	976		Client Logout	1549556457649	1549556457650	OK	 
REQUEST	976		Client Logout Redirect 1	1549556457650	1549556457650	OK	 
REQUEST	976		Client Logout Redirect 2	1549556457651	1549556457652	OK	 
REQUEST	915		Login as a Employee	1549556457048	1549556457653	OK	 
REQUEST	915		Change status of order	1549556457654	1549556457657	OK	 
REQUEST	915		Employee Logout	1549556457657	1549556457657	OK	 
REQUEST	915		Employee Logout Redirect 1	1549556457658	1549556457658	OK	 
REQUEST	915		Employee Logout Redirect 2	1549556457658	1549556457660	OK	 
USER	OrderItemsAndAcceptOrder	915	END	1549556456436	1549556457660
REQUEST	977		Login as a Client	1549556457056	1549556457660	OK	 
REQUEST	977		Add Order	1549556457660	1549556457662	OK	 
REQUEST	977		Client Logout	1549556457663	1549556457663	OK	 
REQUEST	977		Client Logout Redirect 1	1549556457663	1549556457664	OK	 
REQUEST	916		Login as a Employee	1549556457059	1549556457664	OK	 
REQUEST	977		Client Logout Redirect 2	1549556457664	1549556457666	OK	 
REQUEST	917		Login as a Employee	1549556457064	1549556457668	OK	 
REQUEST	916		Change status of order	1549556457665	1549556457668	OK	 
REQUEST	916		Employee Logout	1549556457668	1549556457669	OK	 
REQUEST	916		Employee Logout Redirect 1	1549556457669	1549556457669	OK	 
REQUEST	978		Login as a Client	1549556457065	1549556457670	OK	 
REQUEST	916		Employee Logout Redirect 2	1549556457670	1549556457671	OK	 
USER	OrderItemsAndAcceptOrder	916	END	1549556456447	1549556457671
REQUEST	917		Change status of order	1549556457668	1549556457671	OK	 
REQUEST	917		Employee Logout	1549556457672	1549556457672	OK	 
REQUEST	917		Employee Logout Redirect 1	1549556457672	1549556457673	OK	 
REQUEST	978		Add Order	1549556457671	1549556457673	OK	 
REQUEST	978		Client Logout	1549556457673	1549556457673	OK	 
REQUEST	978		Client Logout Redirect 1	1549556457673	1549556457674	OK	 
REQUEST	917		Employee Logout Redirect 2	1549556457673	1549556457674	OK	 
USER	OrderItemsAndAcceptOrder	917	END	1549556456456	1549556457674
REQUEST	978		Client Logout Redirect 2	1549556457674	1549556457676	OK	 
REQUEST	979		Login as a Client	1549556457074	1549556457677	OK	 
REQUEST	918		Login as a Employee	1549556457076	1549556457679	OK	 
REQUEST	979		Add Order	1549556457677	1549556457680	OK	 
REQUEST	979		Client Logout	1549556457680	1549556457680	OK	 
REQUEST	979		Client Logout Redirect 1	1549556457681	1549556457681	OK	 
REQUEST	918		Change status of order	1549556457679	1549556457682	OK	 
REQUEST	979		Client Logout Redirect 2	1549556457681	1549556457683	OK	 
REQUEST	918		Employee Logout	1549556457682	1549556457683	OK	 
REQUEST	918		Employee Logout Redirect 1	1549556457683	1549556457683	OK	 
REQUEST	918		Employee Logout Redirect 2	1549556457684	1549556457685	OK	 
USER	OrderItemsAndAcceptOrder	918	END	1549556456466	1549556457685
REQUEST	980		Login as a Client	1549556457085	1549556457691	OK	 
REQUEST	919		Login as a Employee	1549556457088	1549556457692	OK	 
REQUEST	980		Add Order	1549556457692	1549556457694	OK	 
REQUEST	980		Client Logout	1549556457694	1549556457694	OK	 
REQUEST	980		Client Logout Redirect 1	1549556457695	1549556457695	OK	 
REQUEST	919		Change status of order	1549556457693	1549556457696	OK	 
REQUEST	919		Employee Logout	1549556457696	1549556457696	OK	 
REQUEST	980		Client Logout Redirect 2	1549556457695	1549556457697	OK	 
REQUEST	919		Employee Logout Redirect 1	1549556457697	1549556457697	OK	 
REQUEST	919		Employee Logout Redirect 2	1549556457697	1549556457699	OK	 
USER	OrderItemsAndAcceptOrder	919	END	1549556456476	1549556457699
REQUEST	920		Login as a Employee	1549556457095	1549556457699	OK	 
REQUEST	981		Login as a Client	1549556457096	1549556457702	OK	 
REQUEST	920		Change status of order	1549556457700	1549556457703	OK	 
REQUEST	920		Employee Logout	1549556457703	1549556457704	OK	 
REQUEST	920		Employee Logout Redirect 1	1549556457704	1549556457704	OK	 
REQUEST	981		Add Order	1549556457703	1549556457705	OK	 
REQUEST	981		Client Logout	1549556457705	1549556457705	OK	 
REQUEST	981		Client Logout Redirect 1	1549556457705	1549556457706	OK	 
REQUEST	920		Employee Logout Redirect 2	1549556457705	1549556457706	OK	 
USER	OrderItemsAndAcceptOrder	920	END	1549556456485	1549556457706
REQUEST	981		Client Logout Redirect 2	1549556457706	1549556457707	OK	 
REQUEST	921		Login as a Employee	1549556457103	1549556457708	OK	 
REQUEST	982		Login as a Client	1549556457105	1549556457710	OK	 
REQUEST	921		Change status of order	1549556457708	1549556457712	OK	 
REQUEST	982		Add Order	1549556457711	1549556457712	OK	 
REQUEST	921		Employee Logout	1549556457712	1549556457713	OK	 
REQUEST	982		Client Logout	1549556457713	1549556457713	OK	 
REQUEST	921		Employee Logout Redirect 1	1549556457713	1549556457713	OK	 
REQUEST	982		Client Logout Redirect 1	1549556457713	1549556457714	OK	 
REQUEST	921		Employee Logout Redirect 2	1549556457714	1549556457715	OK	 
USER	OrderItemsAndAcceptOrder	921	END	1549556456494	1549556457715
REQUEST	982		Client Logout Redirect 2	1549556457714	1549556457715	OK	 
REQUEST	983		Login as a Client	1549556457117	1549556457720	OK	 
REQUEST	922		Login as a Employee	1549556457115	1549556457720	OK	 
REQUEST	983		Add Order	1549556457721	1549556457723	OK	 
REQUEST	983		Client Logout	1549556457723	1549556457723	OK	 
REQUEST	922		Change status of order	1549556457721	1549556457724	OK	 
REQUEST	983		Client Logout Redirect 1	1549556457724	1549556457724	OK	 
REQUEST	922		Employee Logout	1549556457724	1549556457724	OK	 
REQUEST	922		Employee Logout Redirect 1	1549556457724	1549556457725	OK	 
REQUEST	983		Client Logout Redirect 2	1549556457724	1549556457726	OK	 
REQUEST	922		Employee Logout Redirect 2	1549556457725	1549556457726	OK	 
USER	OrderItemsAndAcceptOrder	922	END	1549556456504	1549556457727
REQUEST	923		Login as a Employee	1549556457124	1549556457727	OK	 
REQUEST	984		Login as a Client	1549556457125	1549556457727	OK	 
REQUEST	984		Add Order	1549556457727	1549556457729	OK	 
REQUEST	984		Client Logout	1549556457730	1549556457730	OK	 
REQUEST	923		Change status of order	1549556457727	1549556457730	OK	 
REQUEST	984		Client Logout Redirect 1	1549556457730	1549556457731	OK	 
REQUEST	923		Employee Logout	1549556457730	1549556457731	OK	 
REQUEST	923		Employee Logout Redirect 1	1549556457731	1549556457731	OK	 
REQUEST	984		Client Logout Redirect 2	1549556457731	1549556457732	OK	 
REQUEST	923		Employee Logout Redirect 2	1549556457732	1549556457734	OK	 
USER	OrderItemsAndAcceptOrder	923	END	1549556456514	1549556457734
REQUEST	985		Login as a Client	1549556457135	1549556457743	OK	 
REQUEST	924		Login as a Employee	1549556457137	1549556457744	OK	 
